Order ID,Order Date,Ship Date,Customer Name,Segment,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
229,8/17/2022,8/21/2022,Divya,Home Office,North,1229,Technology,Storage,Product-1229,1851.19,1,0.27,64.12
230,8/18/2022,8/20/2022,Divya,Home Office,West,1230,Office Supplies,Chairs,Product-1230,712.66,9,0.07,37.07
231,8/19/2022,8/25/2022,Meena,Consumer,East,1231,Office Supplies,Accessories,Product-1231,1030.64,5,0.18,141.43
232,8/20/2022,8/24/2022,Prakash,Corporate,North,1232,Technology,Phones,Product-1232,953.08,6,0.36,135.97
233,8/21/2022,8/24/2022,Nithya,Home Office,South,1233,Technology,Accessories,Product-1233,357.34,2,0.09,44.19
234,8/22/2022,8/25/2022,Divya,Corporate,South,1234,Technology,Binders,Product-1234,1201.11,1,0.3,168.82
235,8/23/2022,8/24/2022,Ravi,Consumer,West,1235,Furniture,Storage,Product-1235,1498.85,4,0.35,100.03
236,8/24/2022,8/30/2022,Arun,Home Office,South,1236,Office Supplies,Binders,Product-1236,1837.91,7,0.17,109.77
237,8/25/2022,8/30/2022,Prakash,Corporate,North,1237,Technology,Phones,Product-1237,1709.07,6,0.35,130.09
238,8/26/2022,8/30/2022,Nithya,Consumer,South,1238,Office Supplies,Binders,Product-1238,1044.54,1,0.44,38.27
239,8/27/2022,8/29/2022,Ravi,Corporate,North,1239,Furniture,Tables,Product-1239,1452.08,1,0.24,184.68
240,8/28/2022,9/3/2022,Nithya,Home Office,South,1240,Furniture,Accessories,Product-1240,1611.53,8,0.19,238.67
241,8/29/2022,9/4/2022,Saranya,Home Office,East,1241,Furniture,Phones,Product-1241,1012.3,4,0.13,130.47
242,8/30/2022,9/2/2022,Ravi,Consumer,West,1242,Furniture,Phones,Product-1242,275.08,5,0.3,26.57
243,8/31/2022,9/1/2022,Prakash,Consumer,West,1243,Office Supplies,Phones,Product-1243,903.96,7,0.44,59.15
244,9/1/2022,9/2/2022,Saranya,Consumer,East,1244,Furniture,Chairs,Product-1244,1692.83,8,0.16,90.95
245,9/2/2022,9/6/2022,Prakash,Corporate,East,1245,Furniture,Accessories,Product-1245,1213.45,7,0.2,89.42
246,9/3/2022,9/6/2022,Divya,Corporate,West,1246,Technology,Binders,Product-1246,1462.69,2,0.2,160.95
247,9/4/2022,9/10/2022,Arun,Corporate,East,1247,Furniture,Phones,Product-1247,411.27,4,0.28,34.4
248,9/5/2022,9/10/2022,Prakash,Consumer,North,1248,Technology,Accessories,Product-1248,1930.46,1,0.11,274.29
249,9/6/2022,9/9/2022,Prakash,Home Office,South,1249,Furniture,Phones,Product-1249,837.96,9,0.41,111.04
250,9/7/2022,9/11/2022,Divya,Home Office,West,1250,Furniture,Tables,Product-1250,1324.59,3,0.15,56.01
251,9/8/2022,9/12/2022,Kiran,Corporate,East,1251,Technology,Tables,Product-1251,86.8,3,0.35,3.97
252,9/9/2022,9/12/2022,Divya,Corporate,North,1252,Furniture,Tables,Product-1252,298.27,9,0.26,33.15
253,9/10/2022,9/14/2022,Saranya,Home Office,West,1253,Office Supplies,Storage,Product-1253,1574.97,3,0.29,90.86
254,9/11/2022,9/14/2022,Divya,Home Office,East,1254,Office Supplies,Phones,Product-1254,1937.54,8,0.09,242.04
255,9/12/2022,9/14/2022,Divya,Corporate,West,1255,Furniture,Storage,Product-1255,674.11,2,0.37,68.06
256,9/13/2022,9/16/2022,Arun,Corporate,East,1256,Office Supplies,Accessories,Product-1256,122.5,3,0.09,7.05
257,9/14/2022,9/17/2022,Divya,Home Office,West,1257,Technology,Storage,Product-1257,753.69,2,0.06,65.9
258,9/15/2022,9/19/2022,Nithya,Consumer,North,1258,Furniture,Accessories,Product-1258,84.06,1,0.27,6.62
259,9/16/2022,9/20/2022,Prakash,Corporate,North,1259,Furniture,Accessories,Product-1259,425.13,2,0.35,57.3
260,9/17/2022,9/18/2022,Nithya,Home Office,South,1260,Technology,Accessories,Product-1260,1517.32,8,0.03,51.38
261,9/18/2022,9/19/2022,Arun,Home Office,West,1261,Technology,Binders,Product-1261,1877.32,9,0.03,258.13
262,9/19/2022,9/21/2022,Meena,Home Office,South,1262,Technology,Storage,Product-1262,220.53,2,0.4,23.87
263,9/20/2022,9/21/2022,Kiran,Home Office,West,1263,Furniture,Binders,Product-1263,1137.91,7,0.4,134.85
264,9/21/2022,9/24/2022,Nithya,Consumer,East,1264,Technology,Phones,Product-1264,545.07,5,0.12,16.52
265,9/22/2022,9/26/2022,Arun,Home Office,East,1265,Technology,Storage,Product-1265,321.17,3,0.31,33.85
266,9/23/2022,9/24/2022,Saranya,Corporate,South,1266,Office Supplies,Phones,Product-1266,477.01,9,0.22,48
267,9/24/2022,9/25/2022,Meena,Consumer,West,1267,Office Supplies,Phones,Product-1267,1176.64,6,0.32,111.15
268,9/25/2022,9/27/2022,Arun,Home Office,South,1268,Furniture,Accessories,Product-1268,177.01,1,0.43,22
269,9/26/2022,10/2/2022,Arun,Consumer,North,1269,Office Supplies,Storage,Product-1269,896.73,5,0.04,86.72
270,9/27/2022,9/29/2022,Kiran,Corporate,South,1270,Office Supplies,Phones,Product-1270,313.69,7,0.39,41.67
271,9/28/2022,10/1/2022,Prakash,Home Office,South,1271,Technology,Tables,Product-1271,581.72,4,0.25,33.69
272,9/29/2022,10/3/2022,Nithya,Corporate,East,1272,Technology,Phones,Product-1272,421.97,8,0.28,53.47
273,9/30/2022,10/2/2022,Saranya,Home Office,South,1273,Office Supplies,Tables,Product-1273,1771.8,5,0.33,91.28
274,10/1/2022,10/2/2022,Ravi,Home Office,West,1274,Office Supplies,Storage,Product-1274,1430.62,9,0.46,182.51
275,10/2/2022,10/6/2022,Nithya,Home Office,East,1275,Office Supplies,Binders,Product-1275,1743.5,9,0.03,249.07
276,10/3/2022,10/7/2022,Ravi,Home Office,South,1276,Furniture,Storage,Product-1276,797.75,9,0.01,56.07
277,10/4/2022,10/5/2022,Arun,Home Office,North,1277,Furniture,Binders,Product-1277,661.16,1,0.09,61.88
278,10/5/2022,10/7/2022,Divya,Consumer,South,1278,Furniture,Binders,Product-1278,792.15,2,0.49,86.34
279,10/6/2022,10/7/2022,Saranya,Home Office,South,1279,Office Supplies,Storage,Product-1279,86.17,3,0.36,3.41
280,10/7/2022,10/13/2022,Meena,Home Office,South,1280,Office Supplies,Phones,Product-1280,1463.17,4,0.31,130.65
281,10/8/2022,10/12/2022,Divya,Consumer,East,1281,Furniture,Chairs,Product-1281,732.06,9,0.02,53.64
282,10/9/2022,10/14/2022,Divya,Consumer,West,1282,Furniture,Phones,Product-1282,660.98,6,0.44,89.03
283,10/10/2022,10/15/2022,Nithya,Consumer,North,1283,Office Supplies,Phones,Product-1283,1216.38,1,0.41,164.46
284,10/11/2022,10/14/2022,Saranya,Consumer,South,1284,Technology,Accessories,Product-1284,900.69,9,0.33,102.76
285,10/12/2022,10/13/2022,Prakash,Consumer,West,1285,Furniture,Accessories,Product-1285,1962.64,6,0.17,213.31
286,10/13/2022,10/14/2022,Arun,Consumer,West,1286,Office Supplies,Phones,Product-1286,744.69,4,0.04,87.91
287,10/14/2022,10/17/2022,Arun,Home Office,East,1287,Office Supplies,Tables,Product-1287,1247.1,4,0.29,92.18
288,10/15/2022,10/18/2022,Arun,Home Office,North,1288,Technology,Binders,Product-1288,657.72,3,0.36,51.66
289,10/16/2022,10/19/2022,Arun,Corporate,East,1289,Office Supplies,Accessories,Product-1289,1981.66,7,0.05,191.12
290,10/17/2022,10/21/2022,Nithya,Home Office,West,1290,Office Supplies,Phones,Product-1290,917.97,3,0.32,130.87
291,10/18/2022,10/24/2022,Ravi,Home Office,West,1291,Furniture,Chairs,Product-1291,1286.55,2,0.14,150.37
292,10/19/2022,10/20/2022,Arun,Consumer,West,1292,Furniture,Tables,Product-1292,297.11,8,0.38,28.56
293,10/20/2022,10/24/2022,Ravi,Consumer,East,1293,Technology,Storage,Product-1293,1479.4,4,0.27,181.15
294,10/21/2022,10/24/2022,Ravi,Home Office,North,1294,Technology,Phones,Product-1294,574.96,8,0.06,42.84
295,10/22/2022,10/23/2022,Prakash,Corporate,South,1295,Office Supplies,Phones,Product-1295,924.8,1,0.26,108.81
296,10/23/2022,10/27/2022,Arun,Consumer,East,1296,Furniture,Binders,Product-1296,1772.11,5,0.2,140.49
297,10/24/2022,10/30/2022,Kiran,Home Office,West,1297,Technology,Tables,Product-1297,1942.58,9,0.09,123.47
298,10/25/2022,10/29/2022,Meena,Home Office,East,1298,Technology,Accessories,Product-1298,877.92,1,0.42,90.57
299,10/26/2022,11/1/2022,Divya,Corporate,West,1299,Technology,Accessories,Product-1299,1677.87,4,0.01,188.64
300,10/27/2022,10/30/2022,Ravi,Corporate,South,1300,Office Supplies,Accessories,Product-1300,154.03,6,0.16,13.11
301,10/28/2022,11/3/2022,Saranya,Consumer,South,1301,Furniture,Storage,Product-1301,1702.77,8,0.01,166.63
302,10/29/2022,10/30/2022,Saranya,Corporate,North,1302,Technology,Tables,Product-1302,1277.55,3,0.05,144.73
303,10/30/2022,11/2/2022,Meena,Home Office,West,1303,Furniture,Tables,Product-1303,1002.98,5,0.15,122.49
304,10/31/2022,11/1/2022,Saranya,Home Office,North,1304,Technology,Accessories,Product-1304,1785.43,7,0.03,245.44
305,11/1/2022,11/6/2022,Kiran,Corporate,North,1305,Technology,Accessories,Product-1305,1698.41,1,0.3,123.21
306,11/2/2022,11/4/2022,Saranya,Corporate,South,1306,Furniture,Binders,Product-1306,629.04,7,0.04,90.69
307,11/3/2022,11/9/2022,Divya,Corporate,East,1307,Furniture,Chairs,Product-1307,1593.4,8,0.35,169.65
308,11/4/2022,11/6/2022,Divya,Corporate,East,1308,Furniture,Chairs,Product-1308,244.01,8,0.03,30.39
309,11/5/2022,11/7/2022,Ravi,Consumer,North,1309,Office Supplies,Phones,Product-1309,1654.39,9,0.03,188.55
310,11/6/2022,11/12/2022,Arun,Corporate,South,1310,Technology,Phones,Product-1310,1367.14,6,0.15,74.74
311,11/7/2022,11/10/2022,Prakash,Consumer,West,1311,Office Supplies,Tables,Product-1311,221.34,6,0.45,8.54
312,11/8/2022,11/13/2022,Kiran,Home Office,East,1312,Furniture,Tables,Product-1312,1382.01,2,0.32,161.91
313,11/9/2022,11/10/2022,Ravi,Corporate,North,1313,Technology,Storage,Product-1313,1182.01,3,0.39,107.95
314,11/10/2022,11/14/2022,Kiran,Consumer,East,1314,Office Supplies,Storage,Product-1314,1209.37,4,0.07,138.19
315,11/11/2022,11/12/2022,Arun,Corporate,East,1315,Technology,Chairs,Product-1315,617.18,4,0.42,53.83
316,11/12/2022,11/16/2022,Nithya,Home Office,West,1316,Office Supplies,Phones,Product-1316,569.67,8,0,38.43
317,11/13/2022,11/14/2022,Saranya,Home Office,South,1317,Furniture,Chairs,Product-1317,1536.94,1,0.11,98.67
318,11/14/2022,11/20/2022,Saranya,Home Office,West,1318,Office Supplies,Chairs,Product-1318,550.79,4,0.31,64.81
319,11/15/2022,11/20/2022,Prakash,Corporate,South,1319,Technology,Phones,Product-1319,920.21,4,0.19,58.17
320,11/16/2022,11/20/2022,Arun,Corporate,East,1320,Technology,Storage,Product-1320,1404.84,1,0.49,162.63
321,11/17/2022,11/20/2022,Ravi,Consumer,North,1321,Technology,Binders,Product-1321,205.25,3,0.02,15.61
322,11/18/2022,11/19/2022,Prakash,Home Office,West,1322,Technology,Binders,Product-1322,1209.37,5,0.5,148.16
323,11/19/2022,11/20/2022,Arun,Corporate,South,1323,Furniture,Binders,Product-1323,1199.28,6,0.31,56.53
324,11/20/2022,11/24/2022,Meena,Home Office,East,1324,Office Supplies,Phones,Product-1324,1384.25,9,0.28,75.58
325,11/21/2022,11/24/2022,Divya,Home Office,South,1325,Furniture,Accessories,Product-1325,771.36,9,0.03,86.63
326,11/22/2022,11/25/2022,Prakash,Consumer,South,1326,Furniture,Accessories,Product-1326,925.51,9,0.14,89.99
327,11/23/2022,11/29/2022,Prakash,Consumer,South,1327,Furniture,Accessories,Product-1327,693.44,1,0.46,37.77
328,11/24/2022,11/30/2022,Ravi,Consumer,East,1328,Technology,Tables,Product-1328,1625.93,9,0.18,224.93
329,11/25/2022,12/1/2022,Kiran,Consumer,North,1329,Technology,Storage,Product-1329,304.69,8,0.33,19.23
330,11/26/2022,12/2/2022,Meena,Home Office,North,1330,Technology,Storage,Product-1330,1927.76,2,0.5,155.24
331,11/27/2022,12/3/2022,Ravi,Consumer,North,1331,Office Supplies,Tables,Product-1331,1287.93,1,0.13,69.9
332,11/28/2022,12/4/2022,Arun,Consumer,South,1332,Technology,Chairs,Product-1332,1779.47,1,0.29,136.24
333,11/29/2022,12/4/2022,Arun,Consumer,East,1333,Office Supplies,Binders,Product-1333,881.15,6,0.35,78.42
334,11/30/2022,12/3/2022,Arun,Consumer,South,1334,Technology,Accessories,Product-1334,697.94,9,0.08,45.67
335,12/1/2022,12/7/2022,Nithya,Home Office,North,1335,Technology,Binders,Product-1335,1806.42,7,0.07,220.91
336,12/2/2022,12/5/2022,Arun,Consumer,North,1336,Furniture,Accessories,Product-1336,242.8,5,0.23,18.76
337,12/3/2022,12/6/2022,Kiran,Home Office,East,1337,Furniture,Binders,Product-1337,278.36,2,0.19,32.72
338,12/4/2022,12/6/2022,Meena,Corporate,South,1338,Furniture,Chairs,Product-1338,633.73,1,0.36,34.76
339,12/5/2022,12/10/2022,Saranya,Home Office,West,1339,Office Supplies,Binders,Product-1339,1921.56,2,0.03,144.59
340,12/6/2022,12/12/2022,Divya,Home Office,West,1340,Office Supplies,Binders,Product-1340,1284.48,1,0.49,39.78
341,12/7/2022,12/8/2022,Kiran,Consumer,North,1341,Technology,Phones,Product-1341,1130.68,3,0.01,136.85
342,12/8/2022,12/12/2022,Kiran,Corporate,East,1342,Office Supplies,Binders,Product-1342,1425.44,6,0.3,149.82
343,12/9/2022,12/10/2022,Nithya,Corporate,South,1343,Technology,Phones,Product-1343,864.08,8,0.28,110.72
344,12/10/2022,12/15/2022,Saranya,Corporate,South,1344,Office Supplies,Storage,Product-1344,1528.24,3,0.07,129.4
345,12/11/2022,12/15/2022,Saranya,Corporate,North,1345,Office Supplies,Tables,Product-1345,816.8,9,0.08,102.89
346,12/12/2022,12/17/2022,Divya,Home Office,North,1346,Office Supplies,Binders,Product-1346,1661.41,5,0.4,178.95
347,12/13/2022,12/16/2022,Divya,Corporate,South,1347,Furniture,Storage,Product-1347,571.23,7,0.44,17.38
348,12/14/2022,12/18/2022,Saranya,Home Office,South,1348,Office Supplies,Phones,Product-1348,591.22,8,0.14,35.74
349,12/15/2022,12/18/2022,Arun,Home Office,North,1349,Furniture,Binders,Product-1349,1068.65,3,0.22,95.4
350,12/16/2022,12/17/2022,Kiran,Home Office,South,1350,Furniture,Binders,Product-1350,889.98,2,0.18,92.77
351,12/17/2022,12/18/2022,Ravi,Corporate,West,1351,Office Supplies,Chairs,Product-1351,1313.83,2,0.04,49.76
352,12/18/2022,12/22/2022,Divya,Consumer,North,1352,Technology,Storage,Product-1352,760.37,5,0.34,87.15
353,12/19/2022,12/23/2022,Nithya,Consumer,South,1353,Technology,Accessories,Product-1353,499.57,1,0.41,47.57
354,12/20/2022,12/26/2022,Nithya,Corporate,North,1354,Technology,Accessories,Product-1354,966.13,2,0.15,89.94
355,12/21/2022,12/26/2022,Divya,Consumer,East,1355,Office Supplies,Chairs,Product-1355,1143.87,9,0.5,74.4
356,12/22/2022,12/28/2022,Saranya,Consumer,North,1356,Technology,Phones,Product-1356,328.07,7,0.04,33.26
357,12/23/2022,12/28/2022,Meena,Home Office,North,1357,Furniture,Accessories,Product-1357,1135.6,6,0.33,37.81
358,12/24/2022,12/30/2022,Ravi,Home Office,East,1358,Technology,Accessories,Product-1358,672.55,9,0.22,25.4
359,12/25/2022,12/28/2022,Ravi,Corporate,West,1359,Office Supplies,Tables,Product-1359,815.28,7,0.22,96.26
360,12/26/2022,12/30/2022,Divya,Corporate,South,1360,Technology,Storage,Product-1360,594.67,5,0.23,40.81
361,12/27/2022,12/28/2022,Arun,Consumer,East,1361,Furniture,Phones,Product-1361,1866.25,9,0.13,133.69
362,12/28/2022,1/2/2023,Meena,Home Office,North,1362,Office Supplies,Binders,Product-1362,1382.51,6,0.36,76.05
363,12/29/2022,1/3/2023,Ravi,Corporate,South,1363,Technology,Storage,Product-1363,561.8,6,0.36,46.9
364,12/30/2022,12/31/2022,Divya,Corporate,East,1364,Office Supplies,Phones,Product-1364,1307.81,4,0.14,47.39
365,12/31/2022,1/6/2023,Nithya,Corporate,South,1365,Office Supplies,Accessories,Product-1365,1704.72,1,0.42,112.59
366,1/1/2023,1/6/2023,Ravi,Corporate,South,1366,Office Supplies,Tables,Product-1366,833.18,5,0.16,77.7
367,1/2/2023,1/5/2023,Prakash,Corporate,East,1367,Technology,Storage,Product-1367,1668.42,9,0.36,143.28
368,1/3/2023,1/7/2023,Meena,Corporate,South,1368,Office Supplies,Accessories,Product-1368,351.11,8,0.06,52.65
369,1/4/2023,1/5/2023,Meena,Consumer,West,1369,Technology,Phones,Product-1369,1654.42,8,0.08,126.81
370,1/5/2023,1/9/2023,Prakash,Home Office,East,1370,Furniture,Storage,Product-1370,1103.57,5,0.16,84.36
371,1/6/2023,1/11/2023,Kiran,Home Office,West,1371,Technology,Binders,Product-1371,484.8,9,0.3,43.84
372,1/7/2023,1/12/2023,Nithya,Corporate,North,1372,Furniture,Storage,Product-1372,843.93,3,0.32,44.59
373,1/8/2023,1/9/2023,Prakash,Home Office,South,1373,Technology,Accessories,Product-1373,1976.59,3,0.2,267.15
374,1/9/2023,1/12/2023,Saranya,Home Office,North,1374,Office Supplies,Storage,Product-1374,1577.93,1,0.04,155.7
375,1/10/2023,1/12/2023,Saranya,Home Office,North,1375,Technology,Binders,Product-1375,1171.42,9,0.19,62.15
376,1/11/2023,1/12/2023,Divya,Corporate,South,1376,Office Supplies,Tables,Product-1376,274.57,6,0.34,34.38
377,1/12/2023,1/14/2023,Meena,Corporate,East,1377,Furniture,Tables,Product-1377,864.73,2,0.34,29.5
378,1/13/2023,1/19/2023,Kiran,Home Office,South,1378,Technology,Accessories,Product-1378,562.95,8,0.08,83.26
379,1/14/2023,1/16/2023,Kiran,Home Office,North,1379,Office Supplies,Phones,Product-1379,188.45,9,0,25.22
380,1/15/2023,1/18/2023,Ravi,Corporate,North,1380,Furniture,Accessories,Product-1380,1107.3,9,0.38,110.24
381,1/16/2023,1/22/2023,Ravi,Consumer,East,1381,Furniture,Tables,Product-1381,1783.91,2,0.05,77.34
382,1/17/2023,1/19/2023,Prakash,Home Office,South,1382,Technology,Chairs,Product-1382,1367.42,2,0.04,76.35
383,1/18/2023,1/24/2023,Kiran,Consumer,North,1383,Furniture,Chairs,Product-1383,536.88,7,0,34.11
384,1/19/2023,1/21/2023,Prakash,Home Office,West,1384,Office Supplies,Storage,Product-1384,1168.49,4,0.22,68.85
385,1/20/2023,1/23/2023,Nithya,Consumer,North,1385,Furniture,Binders,Product-1385,1889.31,1,0.25,169.48
386,1/21/2023,1/23/2023,Prakash,Consumer,North,1386,Furniture,Storage,Product-1386,1459.68,8,0.32,209.24
387,1/22/2023,1/24/2023,Ravi,Consumer,East,1387,Office Supplies,Chairs,Product-1387,1394.47,2,0.15,116.16
388,1/23/2023,1/25/2023,Meena,Corporate,West,1388,Furniture,Tables,Product-1388,1937.91,3,0.36,211.98
389,1/24/2023,1/25/2023,Prakash,Consumer,North,1389,Furniture,Storage,Product-1389,1607.8,5,0.08,181.09
390,1/25/2023,1/26/2023,Arun,Consumer,North,1390,Furniture,Accessories,Product-1390,316.42,3,0.42,42.59
391,1/26/2023,1/27/2023,Meena,Consumer,West,1391,Furniture,Binders,Product-1391,727.89,7,0.29,24.79
392,1/27/2023,1/30/2023,Kiran,Home Office,South,1392,Office Supplies,Accessories,Product-1392,1932.02,7,0.29,151.7
393,1/28/2023,2/3/2023,Kiran,Consumer,South,1393,Furniture,Binders,Product-1393,1004.93,2,0.1,124.78
394,1/29/2023,2/3/2023,Prakash,Home Office,North,1394,Office Supplies,Tables,Product-1394,267.69,7,0.04,34.21
395,1/30/2023,2/1/2023,Meena,Consumer,North,1395,Furniture,Storage,Product-1395,944.28,6,0.23,133.41
396,1/31/2023,2/2/2023,Ravi,Consumer,South,1396,Furniture,Binders,Product-1396,1409.14,9,0.31,161.11
397,2/1/2023,2/4/2023,Ravi,Corporate,East,1397,Furniture,Accessories,Product-1397,1995.22,9,0.05,118.55
398,2/2/2023,2/4/2023,Saranya,Home Office,West,1398,Furniture,Storage,Product-1398,681.62,2,0.48,61.81
399,2/3/2023,2/4/2023,Kiran,Consumer,West,1399,Office Supplies,Storage,Product-1399,1052.47,7,0.49,35.66
400,2/4/2023,2/9/2023,Divya,Home Office,East,1400,Office Supplies,Accessories,Product-1400,1765.38,5,0.27,190.01
401,2/5/2023,2/9/2023,Saranya,Home Office,East,1401,Office Supplies,Chairs,Product-1401,742.77,6,0.48,71.69
402,2/6/2023,2/8/2023,Ravi,Corporate,East,1402,Technology,Binders,Product-1402,263.06,1,0.09,28.94
403,2/7/2023,2/8/2023,Meena,Corporate,East,1403,Furniture,Accessories,Product-1403,1900.42,7,0.01,269.13
404,2/8/2023,2/12/2023,Nithya,Corporate,East,1404,Furniture,Tables,Product-1404,1002.46,6,0.02,112.75
405,2/9/2023,2/14/2023,Ravi,Corporate,East,1405,Office Supplies,Phones,Product-1405,1030.43,4,0.29,70.54
406,2/10/2023,2/14/2023,Meena,Corporate,West,1406,Technology,Accessories,Product-1406,1261.34,1,0.03,67.92
407,2/11/2023,2/12/2023,Saranya,Corporate,East,1407,Furniture,Storage,Product-1407,56.9,9,0.48,7.54
408,2/12/2023,2/18/2023,Kiran,Corporate,South,1408,Office Supplies,Storage,Product-1408,1865.71,4,0.07,99.48
409,2/13/2023,2/19/2023,Ravi,Corporate,East,1409,Furniture,Accessories,Product-1409,754.83,2,0.15,37.28
410,2/14/2023,2/18/2023,Prakash,Consumer,East,1410,Furniture,Phones,Product-1410,824.02,8,0.41,45.15
411,2/15/2023,2/18/2023,Meena,Home Office,West,1411,Office Supplies,Accessories,Product-1411,389.51,2,0.11,35.47
412,2/16/2023,2/20/2023,Kiran,Corporate,West,1412,Office Supplies,Phones,Product-1412,787.4,5,0.12,35.36
413,2/17/2023,2/19/2023,Nithya,Corporate,East,1413,Furniture,Phones,Product-1413,1617.69,6,0.32,230.64
414,2/18/2023,2/20/2023,Nithya,Home Office,West,1414,Furniture,Tables,Product-1414,1609.98,8,0.14,234.98
415,2/19/2023,2/25/2023,Divya,Consumer,North,1415,Office Supplies,Binders,Product-1415,1874.8,1,0.11,275.33
416,2/20/2023,2/23/2023,Meena,Home Office,West,1416,Furniture,Storage,Product-1416,836.3,1,0.13,29.02
417,2/21/2023,2/22/2023,Saranya,Home Office,West,1417,Furniture,Storage,Product-1417,1432.01,4,0.25,205.56
418,2/22/2023,2/24/2023,Divya,Corporate,West,1418,Office Supplies,Phones,Product-1418,1039.11,5,0.48,155.54
419,2/23/2023,3/1/2023,Divya,Home Office,West,1419,Furniture,Storage,Product-1419,1617.84,9,0.42,231.5
420,2/24/2023,3/1/2023,Arun,Home Office,South,1420,Furniture,Chairs,Product-1420,1439.46,7,0.14,159.08
421,2/25/2023,3/3/2023,Ravi,Corporate,South,1421,Technology,Phones,Product-1421,767.41,7,0.18,87.6
422,2/26/2023,2/28/2023,Meena,Corporate,South,1422,Office Supplies,Storage,Product-1422,706.51,8,0.23,31.56
423,2/27/2023,3/1/2023,Divya,Corporate,East,1423,Technology,Chairs,Product-1423,542.26,5,0.49,73.16
424,2/28/2023,3/6/2023,Arun,Corporate,East,1424,Technology,Tables,Product-1424,1174.21,5,0.09,43.63
425,3/1/2023,3/2/2023,Saranya,Home Office,North,1425,Technology,Storage,Product-1425,1929.49,1,0.18,131.45
426,3/2/2023,3/6/2023,Kiran,Home Office,South,1426,Furniture,Chairs,Product-1426,440.13,9,0.36,65.55
427,3/3/2023,3/5/2023,Prakash,Consumer,East,1427,Furniture,Accessories,Product-1427,235.74,6,0.48,19.02
428,3/4/2023,3/10/2023,Prakash,Consumer,West,1428,Technology,Binders,Product-1428,282.83,9,0.08,12.94
